file_name,conversation_type,spk,msg
phishing_126, 세금환급형,0," 안녕하세요, OOO님. 이곳은 지방세무서 환급팀입니다. 미수령 세금 환급금이 있다고 연락드렸습니다."
phishing_126, 세금환급형,1, 세금 환급금이요? 처음 듣는데요.
phishing_126, 세금환급형,0," 네, 작년에 발생한 세금 환급금이 아직 처리되지 않았습니다. 200,000원이 환급 예정입니다."
phishing_126, 세금환급형,1, 그럼 어떻게 받아야 하나요?
phishing_126, 세금환급형,0, 고객님의 신분 확인과 계좌 등록이 필요합니다. 계좌번호를 알려주시면 됩니다.
phishing_126, 세금환급형,1, 은행에 직접 방문해서 받을 수 있나요?
phishing_127, 세금환급형,0," OOO님, 안녕하세요. 이곳은 국세청 세금 환급 담당부서입니다. 환급금 지급과 관련하여 연락드립니다."
phishing_127, 세금환급형,1, 제게 환급금이 있나요? 처음 들어요.
phishing_127, 세금환급형,0," 네, 고객님께서 180,000원의 환급 대상자로 확인되었습니다. 절차를 진행하려면 몇 가지 정보가 필요합니다."
phishing_127, 세금환급형,1, 어떤 정보가 필요한가요?
phishing_127, 세금환급형,0, 고객님의 계좌번호와 주민등록번호 일부가 필요합니다. 절차를 빠르게 처리해 드리겠습니다.
phishing_127, 세금환급형,1, 조금 의심스러운데요. 확인할 수 있는 방법이 있나요?
phishing_128, 세금환급형,0," 안녕하세요, OOO님. 이곳은 경찰청 세금 환급 사기 방지 센터입니다. 환급 관련하여 안전하게 진행하시려면 연락 부탁드립니다."
phishing_128, 세금환급형,1, 경찰청이라니요? 무슨 일이죠?
phishing_128, 세금환급형,0," 최근 사기로 인해 환급금이 미지급된 사례가 많아 저희가 직접 안내드리고 있습니다. 120,000원 환급 대상이십니다."
phishing_128, 세금환급형,1," 아, 그렇군요. 어떻게 해야 안전하게 받을 수 있나요?"
phishing_128, 세금환급형,0, 필요 정보는 계좌번호와 신분증 번호 일부입니다. 이 정보로 절차를 도와드립니다.
phishing_128, 세금환급형,1, 괜찮은 건가요? 다시 한번 확인해볼게요.
phishing_129, 세금환급형,0," OOO님, 안녕하세요. 이곳은 지방세원 관리국입니다. 고객님의 세금 환급금이 발견되어 연락드렸습니다."
phishing_129, 세금환급형,1, 환급금이라니요? 저는 그런 정보 받은 적 없어요.
phishing_129, 세금환급형,0," 네, 시스템 오류로 놓쳐진 부분이 있어 이번에 확인되었습니다. 230,000원이 환급 예정입니다."
phishing_129, 세금환급형,1, 그렇다면 어떻게 하면 되나요?
phishing_129, 세금환급형,0, 고객님의 계좌번호와 주민등록번호 일부를 알려주시면 곧바로 처리 가능합니다.
phishing_129, 세금환급형,1, 제 정보를 이렇게 주는 게 맞나요? 좀 걱정되는데요.
phishing_130, 세금환급형,0," 안녕하세요, OOO님. 저는 보험 사기 방지 센터에서 전화드렸습니다. 세금 환급과 관련해 안내드리려고 합니다."
phishing_130, 세금환급형,1, 보험 사기 방지 센터요? 세금 환급이랑 무슨 관계가 있나요?
phishing_130, 세금환급형,0," 고객님의 보험료 과다 납부로 인한 세금 환급이 발생했습니다. 175,000원이 환급 예정입니다."
phishing_130, 세금환급형,1," 아, 그럼 어떻게 하면 받을 수 있나요?"
phishing_130, 세금환급형,0, 고객님의 계좌번호를 알려주시면 환급금을 직접 송금해 드리겠습니다.
phishing_130, 세금환급형,1, 뭔가 이상한데요. 제가 직접 확인해볼게요.
phishing_131, 세금환급형,0," 안녕하세요, OOO님? 국세청 세금환급팀의 김영수입니다. 세금 환급 관련해 연락드렸습니다."
phishing_131, 세금환급형,1, 세금 환급이요? 무슨 일로요?
phishing_131, 세금환급형,0," 작년에 납부하신 세금 중 일부가 초과되었어요. 200,000원 환급 가능하십니다."
phishing_131, 세금환급형,1," 오, 괜찮네요. 받으려면 어떻게 해야 하나요?"
phishing_131, 세금환급형,0, 고객님의 신분 확인이 필요합니다. 계좌번호와 주민번호 뒷자리를 알려주시면 처리해드리겠습니다.
phishing_131, 세금환급형,1," 아, 네. 계좌번호는 123-456-789입니다."
phishing_132, 세금환급형,0," 안녕하세요, OOO님? 서울시청 세금지원팀의 박민수입니다. 환급 안내드리려고 합니다."
phishing_132, 세금환급형,1, 서울시청에서요? 무슨 환급인가요?
phishing_132, 세금환급형,0," 작년 지방세 과납으로 100,000원 환급 대상이십니다."
phishing_132, 세금환급형,1," 오, 좋은 소식이네요. 어떻게 받나요?"
phishing_132, 세금환급형,0, 환급금 처리를 위해 계좌 정보와 신분증 확인이 필요합니다. 말씀해 주시겠어요?
phishing_132, 세금환급형,1, 정보 제공이 좀 꺼려지네요. 다른 방법은 없나요?
phishing_133, 세금환급형,0," 안녕하세요, OOO님? 국민은행 세금 환급 전담팀입니다. 세금 환급 소식 전하려고 합니다."
phishing_133, 세금환급형,1, 환급이라면 얼마인가요?
phishing_133, 세금환급형,0," 150,000원이 환급 예정입니다. 계좌 확인 후 빠르게 처리됩니다."
phishing_133, 세금환급형,1, 제 계좌 확인을 어떻게 해야 하죠?
phishing_133, 세금환급형,0, 고객님의 편의를 위해 계좌번호와 주민번호 뒷자리를 받고 있습니다. 알려주시면 도와드리겠습니다.
phishing_133, 세금환급형,1, 음... 뭔가 수상하네요. 좀 알아볼게요.
phishing_134, 세금환급형,0," 안녕하세요, OOO님? 세무서 환급담당자입니다. 추가 환급금에 대해 알려드리려고 합니다."
phishing_134, 세금환급형,1, 추가 환급금이요? 자세히 설명해 주세요.
phishing_134, 세금환급형,0," 세금 조정으로 인해 180,000원을 환급받으실 수 있습니다."
phishing_134, 세금환급형,1, 정말인가요? 환급받으려면 어떻게 해야 하나요?
phishing_134, 세금환급형,0, 신분 확인을 위해 계좌번호와 주민번호 뒷자리가 필요합니다. 아시겠어요?
phishing_134, 세금환급형,1, 알겠습니다. 계좌번호는 987-654-321입니다.
phishing_135, 세금환급형,0," 안녕하세요, OOO님? 금융감독원 환급센터입니다. 세금 환급 관련 안내드립니다."
phishing_135, 세금환급형,1, 금융감독원에서요? 무슨 환급인가요?
phishing_135, 세금환급형,0," 작년 귀속 소득세 정산 결과에 따라 250,000원 환급 가능합니다."
phishing_135, 세금환급형,1, 방법이 어떻게 되는지 궁금하네요.
phishing_135, 세금환급형,0, 간단합니다. 계좌번호와 신분증 번호 뒷자리를 확인해 주시면 환급 처리가 가능합니다.
phishing_135, 세금환급형,1," 정보를 주는 게 좀 걱정되네요, 다른 방식은 없나요?"
phishing_136, 세금환급형,0," 안녕하세요, OOO님 맞으신가요? 서울시 세무과에서 세금 환급 관련해서 연락드렸습니다."
phishing_136, 세금환급형,1," 네, 맞습니다. 무슨 일인가요?"
phishing_136, 세금환급형,0," 작년 소득세에서 200,000원이 환급 가능하다고 확인되어 안내드리고 있습니다."
phishing_136, 세금환급형,1," 아, 환급이요? 어떻게 받으면 되나요?"
phishing_136, 세금환급형,0, 본인 확인 후 계좌번호를 등록해주시면 됩니다. 계좌번호를 알려주실 수 있나요?
phishing_136, 세금환급형,1, 음... 조금 의심스럽네요. 직접 방문해서 받을 수는 없나요?
phishing_137, 세금환급형,0," 안녕하십니까, OOO님? 국가 조세청에서 세금 환급 절차로 전화 드렸습니다."
phishing_137, 세금환급형,1," 아, 무슨 세금 환급이죠?"
phishing_137, 세금환급형,0," 금년의 소득세 절차에 따라 120,000원이 환급 처리 중입니다."
phishing_137, 세금환급형,1," 아, 그래요? 그럼 어떻게 해야 하나요?"
phishing_137, 세금환급형,0, 본인 확인을 위해 주민번호 뒷자리와 계좌번호를 알려주세요.
phishing_137, 세금환급형,1, 이렇게 전화로 주고받아도 되는 건가요? 좀 이상하네요.
phishing_138, 세금환급형,0," 여보세요, OOO님. 국민세무국에서 세금 환급에 대해 연락드립니다."
phishing_138, 세금환급형,1," 네, 환급이라니요?"
phishing_138, 세금환급형,0," 작년 결산에 따른 환급금이 80,000원 발생하여 안내 드립니다."
phishing_138, 세금환급형,1, 정말인가요? 제가 뭘 해야 하나요?
phishing_138, 세금환급형,0, 계좌번호와 본인 확인을 위한 주민번호 뒷자리를 알려주시면 됩니다.
phishing_138, 세금환급형,1, 제가 직접 찾으러 가는 게 나을 것 같아요. 괜찮죠?
phishing_139, 세금환급형,0," 안녕하세요, OOO님. 국세청 세금 환급 부서입니다."
phishing_139, 세금환급형,1," 네, 무슨 일이시죠?"
phishing_139, 세금환급형,0," 고객님의 세금 환급액 100,000원을 송금해드리고자 연락드렸습니다."
phishing_139, 세금환급형,1," 오, 그렇군요. 어떻게 진행하면 되나요?"
phishing_139, 세금환급형,0, 계좌번호와 주민번호 뒷자리를 말씀해주시면 됩니다.
phishing_139, 세금환급형,1, 주민번호까지요? 좀 불안한데요.
phishing_140, 세금환급형,0," 여보세요, OOO님 맞으신가요? 지방세광역청에서 전화드렸습니다."
phishing_140, 세금환급형,1," 네, 무슨 문제 있나요?"
phishing_140, 세금환급형,0," 아닙니다. 고객님께 150,000원의 세금 환급이 가능하다는 안내입니다."
phishing_140, 세금환급형,1," 오, 정말요? 어떻게 하면 되죠?"
phishing_140, 세금환급형,0, 계좌번호와 주민번호 뒷자리를 확인해야 합니다.
phishing_140, 세금환급형,1, 직접 방문해서 받을 수 없는 건가요? 이게 안전한가요?
phishing_141, 세금환급형,0," 안녕하세요, 여기 서울시 세무과입니다. OOO님을 위한 세금 환급이 있다고 연락드렸습니다."
phishing_141, 세금환급형,1, 정말요? 세금 환급이요?
phishing_141, 세금환급형,0," 네, 작년에 일부 세금이 과다 납부되어 200,000원이 환급될 예정입니다."
phishing_141, 세금환급형,1, 어떻게 해야 받을 수 있는 거죠?
phishing_141, 세금환급형,0, 환급금을 받으시려면 신원 확인이 필요하니 계좌번호를 알려주시면 됩니다.
phishing_141, 세금환급형,1," 조금 이상한데, 정말 괜찮은 건가요?"
phishing_142, 세금환급형,0," 안녕하세요, 국민은행 고객센터입니다. 세금 환급과 관련하여 OOO님께 연락드렸습니다."
phishing_142, 세금환급형,1, 국민은행이라고요? 환급이라니요?
phishing_142, 세금환급형,0," 네, 국세청에서 170,000원의 환급이 발생했습니다. 바로 처리해드리려고 합니다."
phishing_142, 세금환급형,1, 그렇군요. 어떤 정보가 필요하죠?
phishing_142, 세금환급형,0, 우선 계좌번호와 신원 확인을 위한 주민등록번호 끝 6자리가 필요합니다.
phishing_143, 세금환급형,0," 안녕하세요, 여기 국세청입니다. OOO님께 세금 환급 안내드립니다."
phishing_143, 세금환급형,1, 국세청인가요? 무슨 일이죠?
phishing_143, 세금환급형,0," 귀하의 세금에서 오류가 발견되어 130,000원의 환급이 가능합니다."
phishing_143, 세금환급형,1, 환급을 받으려면 어떻게 해야 하나요?
phishing_143, 세금환급형,0, 신원 확인을 위해 계좌번호와 전화번호를 제공해 주시면 됩니다.
phishing_144, 세금환급형,0," 안녕하세요, 부산지방세무서입니다. OOO님께 좋은 소식이 있습니다."
phishing_144, 세금환급형,1, 부산지방세무서요? 무슨 소식이죠?
phishing_144, 세금환급형,0," 작년 세금 정산 결과, 95,000원의 환급이 지급됩니다."
phishing_144, 세금환급형,1," 아, 그렇군요. 어떻게 받을 수 있나요?"
phishing_144, 세금환급형,0, 신속한 처리를 위해 계좌번호와 주민등록번호 끝 6자리를 알려주시면 됩니다.
phishing_145, 세금환급형,0," 안녕하세요, OOO님. 여기는 지방 소득세 사무소입니다. 세금 환급 안내드립니다."
phishing_145, 세금환급형,1, 지방 소득세 사무소요? 무슨 환급이죠?
phishing_145, 세금환급형,0," 작년 소득세에서 실수로 과납된 120,000원을 환급해 드리겠습니다."
phishing_145, 세금환급형,1, 제가 뭘 해야 하나요?
phishing_145, 세금환급형,0, 간단히 은행 계좌번호와 신원 확인을 위한 몇 가지 정보가 필요합니다.
phishing_146, 세금환급형,0," 안녕하세요, 여기 서울시청 세금환급센터입니다. OOO님과 통화 중인가요?"
phishing_146, 세금환급형,1," 네, 맞습니다. 무슨 일이죠?"
phishing_146, 세금환급형,0," OOO님께서 작년 세금 신고에 오류가 있어 200,000원이 환급될 예정입니다."
phishing_146, 세금환급형,1," 아, 그렇군요. 어떻게 하면 되나요?"
phishing_146, 세금환급형,0, 은행계좌 정보를 알려주시면 절차가 빠르게 진행됩니다.
